"";BBSIS.M.I.ZAR.ZI.EUR.S1311.B.A604.R30XX.R.A.A._Z._Z.A;BBSIS.M.I.ZAR.ZI.EUR.S1311.B.A604.R30XX.R.A.A._Z._Z.A_FLAGS
"";Aus der Zinsstruktur abgeleitete Renditen für Bundeswertpapiere  mit jährl. Kuponzahlungen / RLZ 30 Jahre / Monatswerte;
Dezimalstellen;2;
Dimension;Eins;
Einheit;Prozent;
Einheit (englisch);percent;
Format der Zeitangabe;P1M;
Kategorie;GKZR;
Stand vom;02.01.2025 10:53:38 Uhr;
2000-01;6,10;
2000-02;5,93;
2000-03;5,69;
2000-04;5,67;
2000-05;5,48;
2000-06;5,52;
2000-07;5,46;
2000-08;5,50;
2000-09;5,67;
2000-10;5,66;
2000-11;5,52;
2000-12;5,47;
2001-01;5,45;
2001-02;5,43;
2001-03;5,43;
2001-04;5,63;
2001-05;5,79;
2001-06;5,70;
2001-07;5,54;
2001-08;5,52;
2001-09;5,61;
2001-10;5,24;
2001-11;5,21;
2001-12;5,42;
2002-01;5,33;
2002-02;5,40;
2002-03;5,64;
2002-04;5,60;
2002-05;5,55;
2002-06;5,36;
2002-07;5,32;
2002-08;5,11;
2002-09;5,01;
2002-10;5,24;
2002-11;5,17;
2002-12;4,95;
2003-01;4,79;
2003-02;4,84;
2003-03;4,95;
2003-04;4,97;
2003-05;4,62;
2003-06;4,82;
2003-07;4,98;
2003-08;4,94;
2003-09;4,91;
2003-10;5,08;
2003-11;5,10;
2003-12;4,98;
2004-01;5,02;
2004-02;4,88;
2004-03;4,83;
2004-04;5,01;
2004-05;5,04;
2004-06;5,01;
2004-07;4,95;
2004-08;4,82;
2004-09;4,71;
2004-10;4,61;
2004-11;4,48;
2004-12;4,40;
2005-01;4,11;
2005-02;4,22;
2005-03;4,21;
2005-04;4,05;
2005-05;3,92;
2005-06;3,76;
2005-07;3,77;
2005-08;3,67;
2005-09;3,72;
2005-10;3,89;
2005-11;3,89;
2005-12;3,69;
2006-01;3,82;
2006-02;3,80;
2006-03;4,04;
2006-04;4,27;
2006-05;4,29;
2006-06;4,38;
2006-07;4,25;
2006-08;4,09;
2006-09;3,90;
2006-10;3,93;
2006-11;3,90;
2006-12;4,09;
2007-01;4,25;
2007-02;4,13;
2007-03;4,28;
2007-04;4,42;
2007-05;4,57;
2007-06;4,74;
2007-07;4,55;
2007-08;4,61;
2007-09;4,68;
2007-10;4,56;
2007-11;4,61;
2007-12;4,69;
2008-01;4,59;
2008-02;4,60;
2008-03;4,69;
2008-04;4,75;
2008-05;4,93;
2008-06;4,97;
2008-07;4,77;
2008-08;4,56;
2008-09;4,70;
2008-10;4,37;
2008-11;3,78;
2008-12;3,68;
2009-01;3,96;
2009-02;3,92;
2009-03;4,02;
2009-04;4,02;
2009-05;4,45;
2009-06;4,31;
2009-07;4,16;
2009-08;4,09;
2009-09;4,04;
2009-10;4,11;
2009-11;4,02;
2009-12;4,15;
2010-01;3,98;
2010-02;3,90;
2010-03;3,85;
2010-04;3,72;
2010-05;3,40;
2010-06;3,33;
2010-07;3,40;
2010-08;2,67;
2010-09;2,90;
2010-10;3,05;
2010-11;3,17;
2010-12;3,45;
2011-01;3,61;
2011-02;3,60;
2011-03;3,83;
2011-04;3,78;
2011-05;3,61;
2011-06;3,77;
2011-07;3,40;
2011-08;3,15;
2011-09;2,73;
2011-10;2,92;
2011-11;3,00;
2011-12;2,39;
2012-01;2,55;
2012-02;2,48;
2012-03;2,51;
2012-04;2,44;
2012-05;1,87;
2012-06;2,36;
2012-07;2,23;
2012-08;2,15;
2012-09;2,25;
2012-10;2,34;
2012-11;2,27;
2012-12;2,13;
2013-01;2,36;
2013-02;2,30;
2013-03;2,19;
2013-04;2,10;
2013-05;2,34;
2013-06;2,46;
2013-07;2,47;
2013-08;2,63;
2013-09;2,58;
2013-10;2,60;
2013-11;2,62;
2013-12;2,77;
2014-01;2,48;
2014-02;2,49;
2014-03;2,46;
2014-04;2,41;
2014-05;2,27;
2014-06;2,21;
2014-07;2,07;
2014-08;1,79;
2014-09;1,92;
2014-10;1,84;
2014-11;1,69;
2014-12;1,50;
2015-01;1,05;
2015-02;1,04;
2015-03;0,69;
2015-04;0,92;
2015-05;1,15;
2015-06;1,61;
2015-07;1,41;
2015-08;1,41;
2015-09;1,34;
2015-10;1,24;
2015-11;1,33;
2015-12;1,51;
2016-01;1,09;
2016-02;0,84;
2016-03;0,87;
2016-04;1,07;
2016-05;0,97;
2016-06;0,47;
2016-07;0,44;
2016-08;0,48;
2016-09;0,46;
2016-10;0,86;
2016-11;0,86;
2016-12;0,99;
2017-01;1,26;
2017-02;1,07;
2017-03;1,17;
2017-04;1,18;
2017-05;1,22;
2017-06;1,27;
2017-07;1,37;
2017-08;1,19;
2017-09;1,30;
2017-10;1,26;
2017-11;1,19;
2017-12;1,27;
2018-01;1,32;
2018-02;1,31;
2018-03;1,18;
2018-04;1,25;
2018-05;1,12;
2018-06;1,07;
2018-07;1,10;
2018-08;1,05;
2018-09;1,10;
2018-10;1,07;
2018-11;1,03;
2018-12;0,91;
2019-01;0,81;
2019-02;0,83;
2019-03;0,63;
2019-04;0,75;
2019-05;0,50;
2019-06;0,31;
2019-07;0,23;
2019-08;-0,16;
2019-09;-0,03;
2019-10;0,12;
2019-11;0,15;
2019-12;0,33;
2020-01;0,10;
2020-02;-0,15;
2020-03;0,01;
2020-04;-0,08;
2020-05;0,03;
2020-06;-0,02;
2020-07;-0,12;
2020-08;0,11;
2020-09;-0,11;
2020-10;-0,22;
2020-11;-0,16;
2020-12;-0,14;
2021-01;-0,05;
2021-02;0,21;
2021-03;0,31;
2021-04;0,36;
2021-05;0,40;
2021-06;0,30;
2021-07;0,04;
2021-08;0,04;
2021-09;0,24;
2021-10;0,13;
2021-11;-0,07;
2021-12;0,12;
2022-01;0,21;
2022-02;0,41;
2022-03;0,68;
2022-04;1,00;
2022-05;1,29;
2022-06;1,63;
2022-07;1,14;
2022-08;1,59;
2022-09;2,08;
2022-10;2,17;
2022-11;1,78;
2022-12;2,41;
2023-01;2,18;
2023-02;2,53;
2023-03;2,32;
2023-04;2,45;
2023-05;2,38;
2023-06;2,45;
2023-07;2,54;
2023-08;2,57;
2023-09;2,97;
2023-10;3,00;
2023-11;2,62;
2023-12;2,22;
2024-01;2,40;
2024-02;2,59;
2024-03;2,42;
2024-04;2,63;
2024-05;2,78;
2024-06;2,60;
2024-07;2,51;
2024-08;2,47;
2024-09;2,46;
2024-10;2,60;
2024-11;2,29;
2024-12;2,57;
